,hidden_layer,Accuracy,Std
278,"(30, 40, 80)",0.9454545454545454,0.13713586059375463
279,"(30, 40, 90)",0.9151515151515152,0.22085899585804367
280,"(30, 45, 20)",0.9393939393939394,0.1444409125795513
281,"(30, 45, 30)",0.9454545454545454,0.13713586059375463
282,"(30, 45, 40)",0.9636363636363636,0.11876313904403284
283,"(30, 45, 50)",0.9515151515151515,0.09995407577254933
284,"(30, 45, 60)",0.9272727272727272,0.20854121859497277
285,"(30, 45, 70)",0.9333333333333335,0.17056057308448835
286,"(30, 45, 80)",0.9393939393939394,0.1838272834921588
287,"(30, 45, 90)",0.9212121212121214,0.17814470856604933
288,"(30, 50, 20)",0.9333333333333335,0.17056057308448835
289,"(30, 50, 30)",0.9515151515151515,0.15139389087026422
290,"(30, 50, 40)",0.9212121212121214,0.18699695297626076
291,"(30, 50, 50)",0.9212121212121214,0.17814470856604933
292,"(30, 50, 60)",0.9333333333333335,0.1271283452327456
293,"(30, 50, 70)",0.9333333333333335,0.17056057308448835
294,"(30, 50, 80)",0.9515151515151515,0.09995407577254933
295,"(30, 50, 90)",0.9393939393939394,0.15522725424079634
296,"(30, 55, 20)",0.9393939393939394,0.16531129329679828
297,"(30, 55, 30)",0.9636363636363637,0.1316700665600026
298,"(30, 55, 40)",0.9878787878787879,0.05142594772265799
299,"(30, 55, 50)",0.9393939393939394,0.11999387801953532
300,"(30, 55, 60)",0.9454545454545457,0.12479551686044846
301,"(30, 55, 70)",0.9515151515151515,0.15139389087026414
302,"(30, 55, 80)",0.9151515151515152,0.22085899585804367
303,"(30, 55, 90)",0.9333333333333335,0.1608060504414739
304,"(30, 60, 20)",0.9333333333333335,0.150420286618071
305,"(30, 60, 30)",0.9151515151515153,0.17141982574219336
306,"(30, 60, 40)",0.9515151515151515,0.11499191491521377
307,"(30, 60, 50)",0.9272727272727274,0.19241827716833387
308,"(30, 60, 60)",0.9757575757575758,0.06413942572277793
309,"(30, 60, 70)",0.9454545454545454,0.1484539238050411
310,"(30, 60, 80)",0.8909090909090908,0.23628592351052038
311,"(30, 60, 90)",0.9696969696969698,0.08740730364761184
312,"(30, 65, 20)",0.9212121212121214,0.19544867268602545
313,"(30, 65, 30)",0.9090909090909091,0.21478842602023454
314,"(30, 65, 40)",0.9515151515151515,0.11499191491521375
315,"(30, 65, 50)",0.896969696969697,0.2299838298304276
316,"(30, 65, 60)",0.9151515151515153,0.18060199303941016
317,"(30, 65, 70)",0.9454545454545454,0.14845392380504105
318,"(30, 65, 80)",0.9090909090909091,0.19088503936998333
319,"(30, 65, 90)",0.896969696969697,0.21547137981371126
320,"(30, 70, 20)",0.9151515151515152,0.18933938608258555
321,"(30, 70, 30)",0.9515151515151515,0.17141982574219336
322,"(30, 70, 40)",0.9515151515151515,0.12827885144555587
323,"(30, 70, 50)",0.9636363636363637,0.11876313904403286
324,"(30, 70, 60)",0.9515151515151515,0.12827885144555587
325,"(30, 70, 70)",0.9212121212121211,0.18699695297626076
326,"(30, 70, 80)",0.9212121212121214,0.1869969529762608
327,"(30, 70, 90)",0.9212121212121214,0.15896820664974548
328,"(30, 75, 20)",0.9030303030303031,0.24363334839080947
329,"(30, 75, 30)",0.9575757575757575,0.153322553220285
330,"(30, 75, 40)",0.9333333333333335,0.17056057308448835
331,"(30, 75, 50)",0.9333333333333335,0.17056057308448835
332,"(30, 75, 60)",0.9515151515151516,0.11499191491521377
333,"(30, 75, 70)",0.9030303030303028,0.22998382983042764
334,"(30, 75, 80)",0.9454545454545454,0.17814470856604933
335,"(30, 75, 90)",0.9393939393939394,0.1838272834921588
336,"(30, 80, 20)",0.9333333333333335,0.1797866299901979
337,"(30, 80, 30)",0.9333333333333335,0.19694638556693242
